Date,Room Number,Bed Number,Total Beds,Available Beds,Busy Bees
2024-04-16,3,Bed Number 3,22,19,3
2024-04-17,1,Bed Number 1,15,3,12
2024-04-17,2,Bed Number 2,82,53,29
2024-04-17,3,Bed Number 3,51,19,32
2024-04-18,1,Bed Number 1,90,64,26
2024-04-18,2,Bed Number 2,52,38,14
2024-04-18,3,Bed Number 3,40,37,3
2024-04-19,1,Bed Number 1,22,15,7
2024-04-19,2,Bed Number 2,84,30,54
2024-04-19,3,Bed Number 3,92,43,49
2024-04-20,1,Bed Number 1,61,41,20
2024-04-20,2,Bed Number 2,88,48,40
2024-04-20,3,Bed Number 3,24,3,21
2024-04-21,1,Bed Number 1,33,27,6
2024-04-21,2,Bed Number 2,32,23,9
2024-04-21,3,Bed Number 3,62,0,62
2024-04-22,1,Bed Number 1,76,35,41
2024-04-22,2,Bed Number 2,12,1,11
2024-04-22,3,Bed Number 3,20,18,2
2024-04-23,1,Bed Number 1,67,19,48
2024-04-23,2,Bed Number 2,84,12,72
2024-04-23,3,Bed Number 3,66,42,24
2024-04-24,1,Bed Number 1,98,49,49
2024-04-24,2,Bed Number 2,82,63,19
2024-04-24,3,Bed Number 3,43,21,22
2024-04-25,1,Bed Number 1,62,24,38
2024-04-25,2,Bed Number 2,37,6,31
2024-04-25,3,Bed Number 3,79,18,61
2024-04-26,1,Bed Number 1,83,58,25
2024-04-26,2,Bed Number 2,43,28,15
2024-04-26,3,Bed Number 3,55,0,55
2024-04-27,1,Bed Number 1,85,51,34
2024-04-27,2,Bed Number 2,54,33,21
2024-04-27,3,Bed Number 3,14,0,14
2024-04-28,1,Bed Number 1,32,29,3
2024-04-28,2,Bed Number 2,70,48,22
2024-04-28,3,Bed Number 3,81,54,27
2024-04-29,1,Bed Number 1,37,17,20
2024-04-29,2,Bed Number 2,54,0,54
2024-04-29,3,Bed Number 3,31,17,14
2024-04-30,1,Bed Number 1,60,54,6
2024-04-30,2,Bed Number 2,51,4,47
2024-04-30,3,Bed Number 3,32,18,14
2024-05-01,1,Bed Number 1,64,60,4
2024-05-01,2,Bed Number 2,81,70,11
2024-05-01,3,Bed Number 3,23,23,0
2024-05-02,1,Bed Number 1,80,16,64
2024-05-02,2,Bed Number 2,37,3,34
2024-05-02,3,Bed Number 3,53,40,13
2024-05-03,1,Bed Number 1,63,21,42
2024-05-03,2,Bed Number 2,25,10,15
2024-05-03,3,Bed Number 3,39,24,15
2024-05-04,1,Bed Number 1,56,16,40
2024-05-04,2,Bed Number 2,89,15,74
2024-05-04,3,Bed Number 3,18,18,0
2024-05-05,1,Bed Number 1,67,49,18
2024-05-05,2,Bed Number 2,81,29,52
2024-05-05,3,Bed Number 3,80,48,32
2024-05-06,1,Bed Number 1,19,17,2
2024-05-06,2,Bed Number 2,83,38,45
2024-05-06,3,Bed Number 3,16,16,0
2024-05-07,1,Bed Number 1,41,36,5
2024-05-07,2,Bed Number 2,56,45,11
2024-05-07,3,Bed Number 3,47,40,7
2024-05-08,1,Bed Number 1,87,24,63
2024-05-08,2,Bed Number 2,99,16,83
2024-05-08,3,Bed Number 3,58,56,2
2024-05-09,1,Bed Number 1,28,25,3
2024-05-09,2,Bed Number 2,71,29,42
2024-05-09,3,Bed Number 3,51,19,32
2024-05-10,1,Bed Number 1,64,44,20
2024-05-10,2,Bed Number 2,25,23,2
2024-05-10,3,Bed Number 3,34,27,7
2024-05-11,1,Bed Number 1,40,5,35
2024-05-11,2,Bed Number 2,17,4,13
2024-05-11,3,Bed Number 3,67,16,51
2024-05-12,1,Bed Number 1,21,20,1
2024-05-12,2,Bed Number 2,39,10,29
2024-05-12,3,Bed Number 3,34,26,8
2024-05-13,1,Bed Number 1,66,65,1
2024-05-13,2,Bed Number 2,51,5,46
2024-05-13,3,Bed Number 3,40,3,37
2024-05-14,1,Bed Number 1,41,2,39
2024-05-14,2,Bed Number 2,43,28,15
2024-05-14,3,Bed Number 3,29,29,0
2024-05-15,1,Bed Number 1,80,7,73
2024-05-15,2,Bed Number 2,34,23,11
2024-05-15,3,Bed Number 3,55,54,1
2024-05-16,1,Bed Number 1,86,29,57
2024-05-16,2,Bed Number 2,97,76,21
2024-05-16,3,Bed Number 3,91,61,30
2024-05-17,1,Bed Number 1,19,6,13
2024-05-17,2,Bed Number 2,48,2,46
2024-05-17,3,Bed Number 3,55,29,26
2024-05-18,1,Bed Number 1,77,0,77
2024-05-18,2,Bed Number 2,58,48,10
2024-05-18,3,Bed Number 3,37,13,24
2024-05-19,1,Bed Number 1,90,51,39
2024-05-19,2,Bed Number 2,11,10,1
2024-05-19,3,Bed Number 3,73,11,62
2024-05-20,1,Bed Number 1,21,10,11
2024-05-20,2,Bed Number 2,31,28,3
2024-05-20,3,Bed Number 3,26,18,8
2024-05-21,1,Bed Number 1,62,23,39
2024-05-21,2,Bed Number 2,26,21,5
2024-05-21,3,Bed Number 3,56,39,17
2024-05-22,1,Bed Number 1,22,17,5
2024-05-22,2,Bed Number 2,71,11,60
2024-05-22,3,Bed Number 3,22,18,4
2024-05-23,1,Bed Number 1,89,46,43
2024-05-23,2,Bed Number 2,52,39,13
2024-05-23,3,Bed Number 3,43,39,4
2024-05-24,1,Bed Number 1,63,20,43
2024-05-24,2,Bed Number 2,54,38,16
2024-05-24,3,Bed Number 3,53,42,11
2024-05-25,1,Bed Number 1,75,13,62
2024-05-25,2,Bed Number 2,11,11,0
2024-05-25,3,Bed Number 3,11,6,5
2024-05-26,1,Bed Number 1,32,19,13
2024-05-26,2,Bed Number 2,82,67,15
2024-05-26,3,Bed Number 3,69,20,49
2024-05-27,1,Bed Number 1,32,30,2
2024-05-27,2,Bed Number 2,91,79,12
2024-05-27,3,Bed Number 3,69,29,40
2024-05-28,1,Bed Number 1,57,14,43
2024-05-28,2,Bed Number 2,90,34,56
2024-05-28,3,Bed Number 3,90,18,72
2024-05-29,1,Bed Number 1,28,5,23
2024-05-29,2,Bed Number 2,17,11,6
2024-05-29,3,Bed Number 3,70,25,45
2024-05-30,1,Bed Number 1,15,7,8
2024-05-30,2,Bed Number 2,42,3,39
2024-05-30,3,Bed Number 3,50,14,36
2024-05-31,1,Bed Number 1,34,18,16
2024-05-31,2,Bed Number 2,94,75,19
2024-05-31,3,Bed Number 3,84,43,41
2024-06-01,1,Bed Number 1,64,55,9
2024-06-01,2,Bed Number 2,43,26,17
2024-06-01,3,Bed Number 3,73,50,23
2024-06-02,1,Bed Number 1,71,48,23
2024-06-02,2,Bed Number 2,62,16,46
2024-06-02,3,Bed Number 3,40,27,13
2024-06-03,1,Bed Number 1,73,67,6
2024-06-03,2,Bed Number 2,10,5,5
2024-06-03,3,Bed Number 3,74,5,69
2024-06-04,1,Bed Number 1,51,19,32
2024-06-04,2,Bed Number 2,50,18,32
2024-06-04,3,Bed Number 3,33,14,19
2024-06-05,1,Bed Number 1,40,11,29
2024-06-05,2,Bed Number 2,94,21,73
2024-06-05,3,Bed Number 3,48,17,31
2024-06-06,1,Bed Number 1,79,75,4
2024-06-06,2,Bed Number 2,13,12,1
2024-06-06,3,Bed Number 3,23,3,20
2024-06-07,1,Bed Number 1,92,72,20
2024-06-07,2,Bed Number 2,76,41,35
2024-06-07,3,Bed Number 3,47,38,9
2024-06-08,1,Bed Number 1,48,38,10
2024-06-08,2,Bed Number 2,18,4,14
2024-06-08,3,Bed Number 3,26,21,5
2024-06-09,1,Bed Number 1,58,16,42
2024-06-09,2,Bed Number 2,100,0,100
2024-06-09,3,Bed Number 3,69,61,8
2024-06-10,1,Bed Number 1,70,43,27
2024-06-10,2,Bed Number 2,13,0,13
2024-06-10,3,Bed Number 3,27,13,14
2024-06-11,1,Bed Number 1,32,32,0
2024-06-11,2,Bed Number 2,30,29,1
2024-06-11,3,Bed Number 3,97,85,12
2024-06-12,1,Bed Number 1,79,59,20
2024-06-12,2,Bed Number 2,86,24,62
2024-06-12,3,Bed Number 3,24,24,0
2024-06-13,1,Bed Number 1,88,50,38
2024-06-13,2,Bed Number 2,51,16,35
2024-06-13,3,Bed Number 3,100,83,17
2024-06-14,1,Bed Number 1,51,42,9
2024-06-14,2,Bed Number 2,45,30,15
2024-06-14,3,Bed Number 3,15,7,8
2024-06-15,1,Bed Number 1,40,15,25
2024-06-15,2,Bed Number 2,71,32,39
2024-06-15,3,Bed Number 3,42,15,27
2024-06-16,1,Bed Number 1,66,14,52
2024-06-16,2,Bed Number 2,56,28,28
2024-06-16,3,Bed Number 3,24,6,18
2024-06-17,1,Bed Number 1,10,8,2
2024-06-17,2,Bed Number 2,68,25,43
2024-06-17,3,Bed Number 3,35,0,35
2024-06-18,1,Bed Number 1,71,67,4
2024-06-18,2,Bed Number 2,14,6,8
2024-06-18,3,Bed Number 3,17,16,1
2024-06-19,1,Bed Number 1,87,25,62
2024-06-19,2,Bed Number 2,27,7,20
2024-06-19,3,Bed Number 3,88,50,38
2024-06-20,1,Bed Number 1,70,4,66
2024-06-20,2,Bed Number 2,85,51,34
2024-06-20,3,Bed Number 3,83,4,79
2024-06-21,1,Bed Number 1,16,16,0
2024-06-21,2,Bed Number 2,21,2,19
2024-06-21,3,Bed Number 3,22,21,1
2024-06-22,1,Bed Number 1,94,43,51
2024-06-22,2,Bed Number 2,33,31,2
2024-06-22,3,Bed Number 3,92,49,43
2024-06-23,1,Bed Number 1,35,9,26
2024-06-23,2,Bed Number 2,33,2,31
2024-06-23,3,Bed Number 3,59,58,1
2024-06-24,1,Bed Number 1,34,16,18
2024-06-24,2,Bed Number 2,20,4,16
2024-06-24,3,Bed Number 3,69,27,42
2024-06-25,1,Bed Number 1,58,25,33
2024-06-25,2,Bed Number 2,67,60,7
2024-06-25,3,Bed Number 3,50,49,1
2024-06-26,1,Bed Number 1,43,39,4
2024-06-26,2,Bed Number 2,51,35,16
2024-06-26,3,Bed Number 3,31,4,27
2024-06-27,1,Bed Number 1,22,20,2
2024-06-27,2,Bed Number 2,22,19,3
2024-06-27,3,Bed Number 3,85,7,78
2024-06-28,1,Bed Number 1,16,0,16
2024-06-28,2,Bed Number 2,23,8,15
2024-06-28,3,Bed Number 3,54,2,52
2024-06-29,1,Bed Number 1,10,8,2
2024-06-29,2,Bed Number 2,85,2,83
2024-06-29,3,Bed Number 3,39,10,29
2024-06-30,1,Bed Number 1,16,13,3
2024-06-30,2,Bed Number 2,69,11,58
2024-06-30,3,Bed Number 3,88,37,51
2024-07-01,1,Bed Number 1,49,9,40
2024-07-01,2,Bed Number 2,73,33,40
2024-07-01,3,Bed Number 3,60,37,23
2024-07-02,1,Bed Number 1,43,5,38
2024-07-02,2,Bed Number 2,40,30,10
2024-07-02,3,Bed Number 3,84,10,74
2024-07-03,1,Bed Number 1,28,6,22
2024-07-03,2,Bed Number 2,67,66,1
2024-07-03,3,Bed Number 3,80,71,9
2024-07-04,1,Bed Number 1,10,6,4
2024-07-04,2,Bed Number 2,55,36,19
2024-07-04,3,Bed Number 3,40,26,14
2024-07-05,1,Bed Number 1,96,25,71
2024-07-05,2,Bed Number 2,95,4,91
2024-07-05,3,Bed Number 3,19,7,12
2024-07-06,1,Bed Number 1,57,20,37
2024-07-06,2,Bed Number 2,64,9,55
2024-07-06,3,Bed Number 3,88,39,49
2024-07-07,1,Bed Number 1,86,14,72
2024-07-07,2,Bed Number 2,50,48,2
2024-07-07,3,Bed Number 3,33,21,12
2024-07-08,1,Bed Number 1,51,16,35
2024-07-08,2,Bed Number 2,84,2,82
2024-07-08,3,Bed Number 3,86,32,54
2024-07-09,1,Bed Number 1,35,4,31
2024-07-09,2,Bed Number 2,49,28,21
2024-07-09,3,Bed Number 3,77,69,8
2024-07-10,1,Bed Number 1,71,4,67
2024-07-10,2,Bed Number 2,43,42,1
2024-07-10,3,Bed Number 3,39,34,5
2024-07-11,1,Bed Number 1,20,18,2
2024-07-11,2,Bed Number 2,47,33,14
2024-07-11,3,Bed Number 3,21,10,11
2024-07-12,1,Bed Number 1,100,0,100
2024-07-12,2,Bed Number 2,81,6,75
2024-07-12,3,Bed Number 3,53,9,44
2024-07-13,1,Bed Number 1,68,53,15
2024-07-13,2,Bed Number 2,69,8,61
2024-07-13,3,Bed Number 3,14,0,14
2024-07-14,1,Bed Number 1,53,7,46
2024-07-14,2,Bed Number 2,94,43,51
2024-07-14,3,Bed Number 3,73,39,34
2024-07-15,1,Bed Number 1,63,4,59
2024-07-15,2,Bed Number 2,87,23,64
2024-07-15,3,Bed Number 3,90,69,21
2024-07-16,1,Bed Number 1,20,12,8
2024-07-16,2,Bed Number 2,45,0,45
2024-07-16,3,Bed Number 3,16,11,5
2024-07-17,1,Bed Number 1,88,65,23
2024-07-17,2,Bed Number 2,55,32,23
2024-07-17,3,Bed Number 3,93,39,54
2024-07-18,1,Bed Number 1,53,5,48
2024-07-18,2,Bed Number 2,54,40,14
2024-07-18,3,Bed Number 3,38,29,9
2024-07-19,1,Bed Number 1,48,15,33
2024-07-19,2,Bed Number 2,92,32,60
2024-07-19,3,Bed Number 3,92,44,48
2024-07-20,1,Bed Number 1,65,58,7
2024-07-20,2,Bed Number 2,47,43,4
2024-07-20,3,Bed Number 3,20,13,7
2024-07-21,1,Bed Number 1,57,43,14
2024-07-21,2,Bed Number 2,93,10,83
2024-07-21,3,Bed Number 3,75,27,48
2024-07-22,1,Bed Number 1,47,21,26
2024-07-22,2,Bed Number 2,24,22,2
2024-07-22,3,Bed Number 3,24,9,15
2024-07-23,1,Bed Number 1,93,90,3
2024-07-23,2,Bed Number 2,87,79,8
2024-07-23,3,Bed Number 3,36,0,36
2024-07-24,1,Bed Number 1,73,71,2
2024-07-24,2,Bed Number 2,27,8,19
2024-07-24,3,Bed Number 3,91,58,33
2024-07-25,1,Bed Number 1,100,18,82
2024-07-25,2,Bed Number 2,57,6,51
2024-07-25,3,Bed Number 3,44,10,34
2024-07-26,1,Bed Number 1,74,19,55
2024-07-26,2,Bed Number 2,97,41,56
2024-07-26,3,Bed Number 3,87,38,49
2024-07-27,1,Bed Number 1,56,4,52
2024-07-27,2,Bed Number 2,36,12,24
2024-07-27,3,Bed Number 3,19,18,1
2024-07-28,1,Bed Number 1,88,10,78
2024-07-28,2,Bed Number 2,18,16,2
2024-07-28,3,Bed Number 3,93,79,14
2024-07-29,1,Bed Number 1,89,62,27
2024-07-29,2,Bed Number 2,65,57,8
2024-07-29,3,Bed Number 3,93,9,84
2024-07-30,1,Bed Number 1,86,66,20
2024-07-30,2,Bed Number 2,22,20,2
2024-07-30,3,Bed Number 3,46,16,30
2024-07-31,1,Bed Number 1,73,54,19
2024-07-31,2,Bed Number 2,88,22,66
2024-07-31,3,Bed Number 3,37,9,28
2024-08-01,1,Bed Number 1,97,30,67
2024-08-01,2,Bed Number 2,83,34,49
2024-08-01,3,Bed Number 3,28,4,24
2024-08-02,1,Bed Number 1,63,8,55
2024-08-02,2,Bed Number 2,83,25,58
2024-08-02,3,Bed Number 3,15,13,2
2024-08-03,1,Bed Number 1,97,17,80
2024-08-03,2,Bed Number 2,18,14,4
2024-08-03,3,Bed Number 3,48,46,2
2024-08-04,1,Bed Number 1,42,28,14
2024-08-04,2,Bed Number 2,34,21,13
2024-08-04,3,Bed Number 3,25,12,13
2024-08-05,1,Bed Number 1,12,0,12
2024-08-05,2,Bed Number 2,84,59,25
2024-08-05,3,Bed Number 3,94,56,38
2024-08-06,1,Bed Number 1,92,34,58
2024-08-06,2,Bed Number 2,50,27,23
2024-08-06,3,Bed Number 3,91,89,2
2024-08-07,1,Bed Number 1,39,3,36
2024-08-07,2,Bed Number 2,28,23,5
2024-08-07,3,Bed Number 3,13,4,9
2024-08-08,1,Bed Number 1,82,42,40
2024-08-08,2,Bed Number 2,59,18,41
2024-08-08,3,Bed Number 3,60,20,40
2024-08-09,1,Bed Number 1,36,17,19
2024-08-09,2,Bed Number 2,10,2,8
2024-08-09,3,Bed Number 3,32,32,0
2024-08-10,1,Bed Number 1,33,15,18
2024-08-10,2,Bed Number 2,40,38,2
2024-08-10,3,Bed Number 3,18,8,10
2024-08-11,1,Bed Number 1,32,3,29
2024-08-11,2,Bed Number 2,90,58,32
2024-08-11,3,Bed Number 3,87,14,73
2024-08-12,1,Bed Number 1,96,25,71
2024-08-12,2,Bed Number 2,69,7,62
2024-08-12,3,Bed Number 3,33,31,2
2024-08-13,1,Bed Number 1,65,47,18
2024-08-13,2,Bed Number 2,55,36,19
2024-08-13,3,Bed Number 3,81,17,64
2024-08-14,1,Bed Number 1,65,46,19
2024-08-14,2,Bed Number 2,69,32,37
2024-08-14,3,Bed Number 3,96,34,62
2024-08-15,1,Bed Number 1,52,22,30
2024-08-15,2,Bed Number 2,74,33,41
2024-08-15,3,Bed Number 3,27,20,7
2024-08-16,1,Bed Number 1,75,64,11
2024-08-16,2,Bed Number 2,81,12,69
2024-08-16,3,Bed Number 3,20,19,1
2024-08-17,1,Bed Number 1,60,6,54
2024-08-17,2,Bed Number 2,39,32,7
2024-08-17,3,Bed Number 3,85,51,34
2024-08-18,1,Bed Number 1,39,14,25
2024-08-18,2,Bed Number 2,68,49,19
2024-08-18,3,Bed Number 3,29,7,22
2024-08-19,1,Bed Number 1,98,5,93
2024-08-19,2,Bed Number 2,61,12,49
2024-08-19,3,Bed Number 3,35,21,14
2024-08-20,1,Bed Number 1,64,64,0
2024-08-20,2,Bed Number 2,14,1,13
2024-08-20,3,Bed Number 3,65,9,56
2024-08-21,1,Bed Number 1,80,50,30
2024-08-21,2,Bed Number 2,26,12,14
2024-08-21,3,Bed Number 3,18,10,8
2024-08-22,1,Bed Number 1,55,6,49
2024-08-22,2,Bed Number 2,50,26,24
2024-08-22,3,Bed Number 3,10,6,4
2024-08-23,1,Bed Number 1,60,25,35
2024-08-23,2,Bed Number 2,14,0,14
2024-08-23,3,Bed Number 3,83,17,66
2024-08-24,1,Bed Number 1,32,4,28
2024-08-24,2,Bed Number 2,39,19,20
2024-08-24,3,Bed Number 3,84,17,67
2024-08-25,1,Bed Number 1,61,48,13
2024-08-25,2,Bed Number 2,27,4,23
2024-08-25,3,Bed Number 3,87,79,8
2024-08-26,1,Bed Number 1,85,65,20
2024-08-26,2,Bed Number 2,92,16,76
2024-08-26,3,Bed Number 3,85,23,62
2024-08-27,1,Bed Number 1,48,6,42
2024-08-27,2,Bed Number 2,48,10,38
2024-08-27,3,Bed Number 3,63,63,0
2024-08-28,1,Bed Number 1,93,40,53
2024-08-28,2,Bed Number 2,60,45,15
2024-08-28,3,Bed Number 3,65,3,62
2024-08-29,1,Bed Number 1,29,10,19
2024-08-29,2,Bed Number 2,74,32,42
2024-08-29,3,Bed Number 3,48,15,33
2024-08-30,1,Bed Number 1,45,23,22
2024-08-30,2,Bed Number 2,23,11,12
2024-08-30,3,Bed Number 3,33,9,24
2024-08-31,1,Bed Number 1,42,38,4
2024-08-31,2,Bed Number 2,26,4,22
2024-08-31,3,Bed Number 3,69,39,30
2024-09-01,1,Bed Number 1,35,9,26
2024-09-01,2,Bed Number 2,52,48,4
2024-09-01,3,Bed Number 3,47,47,0
2024-09-02,1,Bed Number 1,21,14,7
2024-09-02,2,Bed Number 2,73,27,46
2024-09-02,3,Bed Number 3,30,18,12
2024-09-03,1,Bed Number 1,76,8,68
2024-09-03,2,Bed Number 2,54,8,46
2024-09-03,3,Bed Number 3,52,7,45
2024-09-04,1,Bed Number 1,67,43,24
2024-09-04,2,Bed Number 2,94,93,1
2024-09-04,3,Bed Number 3,72,32,40
2024-09-05,1,Bed Number 1,14,10,4
2024-09-05,2,Bed Number 2,41,15,26
2024-09-05,3,Bed Number 3,100,43,57
2024-09-06,1,Bed Number 1,52,10,42
2024-09-06,2,Bed Number 2,53,27,26
2024-09-06,3,Bed Number 3,64,21,43
2024-09-07,1,Bed Number 1,15,1,14
2024-09-07,2,Bed Number 2,17,7,10
2024-09-07,3,Bed Number 3,61,9,52
2024-09-08,1,Bed Number 1,43,19,24
2024-09-08,2,Bed Number 2,84,57,27
2024-09-08,3,Bed Number 3,20,7,13
2024-09-09,1,Bed Number 1,75,6,69
2024-09-09,2,Bed Number 2,32,16,16
2024-09-09,3,Bed Number 3,30,18,12
2024-09-10,1,Bed Number 1,73,67,6
2024-09-10,2,Bed Number 2,43,24,19
2024-09-10,3,Bed Number 3,37,3,34
2024-09-11,1,Bed Number 1,63,43,20
2024-09-11,2,Bed Number 2,28,25,3
2024-09-11,3,Bed Number 3,75,40,35
2024-09-12,1,Bed Number 1,25,0,25
2024-09-12,2,Bed Number 2,84,30,54
2024-09-12,3,Bed Number 3,26,21,5
2024-09-13,1,Bed Number 1,43,41,2
2024-09-13,2,Bed Number 2,35,23,12
2024-09-13,3,Bed Number 3,89,75,14
2024-09-14,1,Bed Number 1,22,19,3
2024-09-14,2,Bed Number 2,55,21,34
2024-09-14,3,Bed Number 3,57,13,44
2024-09-15,1,Bed Number 1,30,22,8
2024-09-15,2,Bed Number 2,69,14,55
2024-09-15,3,Bed Number 3,75,37,38
2024-09-16,1,Bed Number 1,49,40,9
2024-09-16,2,Bed Number 2,36,4,32
2024-09-16,3,Bed Number 3,50,23,27
2024-09-17,1,Bed Number 1,69,6,63
2024-09-17,2,Bed Number 2,74,4,70
2024-09-17,3,Bed Number 3,34,4,30
2024-09-18,1,Bed Number 1,74,25,49
2024-09-18,2,Bed Number 2,11,11,0
2024-09-18,3,Bed Number 3,57,38,19
2024-09-19,1,Bed Number 1,64,0,64
2024-09-19,2,Bed Number 2,46,39,7
2024-09-19,3,Bed Number 3,26,13,13
2024-09-20,1,Bed Number 1,28,11,17
2024-09-20,2,Bed Number 2,100,75,25
2024-09-20,3,Bed Number 3,97,95,2
2024-09-21,1,Bed Number 1,27,5,22
2024-09-21,2,Bed Number 2,43,28,15
2024-09-21,3,Bed Number 3,93,28,65
2024-09-22,1,Bed Number 1,31,0,31
2024-09-22,2,Bed Number 2,24,8,16
2024-09-22,3,Bed Number 3,59,4,55
2024-09-23,1,Bed Number 1,46,19,27
2024-09-23,2,Bed Number 2,62,1,61
2024-09-23,3,Bed Number 3,38,20,18
2024-09-24,1,Bed Number 1,25,25,0
2024-09-24,2,Bed Number 2,36,33,3
2024-09-24,3,Bed Number 3,21,15,6
2024-09-25,1,Bed Number 1,34,4,30
2024-09-25,2,Bed Number 2,72,39,33
2024-09-25,3,Bed Number 3,66,23,43
2024-09-26,1,Bed Number 1,79,42,37
2024-09-26,2,Bed Number 2,86,26,60
2024-09-26,3,Bed Number 3,99,76,23
2024-09-27,1,Bed Number 1,48,17,31
2024-09-27,2,Bed Number 2,26,18,8
2024-09-27,3,Bed Number 3,55,44,11
2024-09-28,1,Bed Number 1,59,26,33
2024-09-28,2,Bed Number 2,45,9,36
2024-09-28,3,Bed Number 3,55,2,53
2024-09-29,1,Bed Number 1,85,39,46
2024-09-29,2,Bed Number 2,20,14,6
2024-09-29,3,Bed Number 3,63,7,56
2024-09-30,1,Bed Number 1,97,27,70
2024-09-30,2,Bed Number 2,49,37,12
2024-09-30,3,Bed Number 3,81,19,62
2024-10-01,1,Bed Number 1,22,8,14
2024-10-01,2,Bed Number 2,46,27,19
2024-10-01,3,Bed Number 3,73,66,7
2024-10-02,1,Bed Number 1,47,8,39
2024-10-02,2,Bed Number 2,15,7,8
2024-10-02,3,Bed Number 3,98,47,51
2024-10-03,1,Bed Number 1,35,30,5
2024-10-03,2,Bed Number 2,84,80,4
2024-10-03,3,Bed Number 3,43,26,17
2024-10-04,1,Bed Number 1,98,82,16
2024-10-04,2,Bed Number 2,26,0,26
2024-10-04,3,Bed Number 3,70,65,5
2024-10-05,1,Bed Number 1,35,5,30
2024-10-05,2,Bed Number 2,14,6,8
2024-10-05,3,Bed Number 3,90,82,8
2024-10-06,1,Bed Number 1,54,24,30
2024-10-06,2,Bed Number 2,44,42,2
2024-10-06,3,Bed Number 3,64,16,48
2024-10-07,1,Bed Number 1,85,77,8
2024-10-07,2,Bed Number 2,60,30,30
2024-10-07,3,Bed Number 3,21,0,21
2024-10-08,1,Bed Number 1,10,3,7
2024-10-08,2,Bed Number 2,86,32,54
2024-10-08,3,Bed Number 3,95,44,51
2024-10-09,1,Bed Number 1,36,15,21
2024-10-09,2,Bed Number 2,27,15,12
2024-10-09,3,Bed Number 3,92,12,80
2024-10-10,1,Bed Number 1,46,42,4
2024-10-10,2,Bed Number 2,19,6,13
2024-10-10,3,Bed Number 3,14,3,11
2024-10-11,1,Bed Number 1,50,10,40
2024-10-11,2,Bed Number 2,34,0,34
2024-10-11,3,Bed Number 3,77,1,76
2024-10-12,1,Bed Number 1,57,25,32
2024-10-12,2,Bed Number 2,12,0,12
2024-10-12,3,Bed Number 3,14,0,14
2024-10-13,1,Bed Number 1,21,1,20
2024-10-13,2,Bed Number 2,44,35,9
2024-10-13,3,Bed Number 3,27,18,9
2024-10-14,1,Bed Number 1,95,43,52
2024-10-14,2,Bed Number 2,24,4,20
2024-10-14,3,Bed Number 3,98,67,31
2024-10-15,1,Bed Number 1,55,36,19
2024-10-15,2,Bed Number 2,71,18,53
2024-10-15,3,Bed Number 3,76,27,49
2024-10-16,1,Bed Number 1,93,84,9
2024-10-16,2,Bed Number 2,70,9,61
2024-10-16,3,Bed Number 3,53,49,4
2024-10-17,1,Bed Number 1,25,8,17
2024-10-17,2,Bed Number 2,23,3,20
2024-10-17,3,Bed Number 3,11,5,6
2024-10-18,1,Bed Number 1,69,17,52
2024-10-18,2,Bed Number 2,32,18,14
2024-10-18,3,Bed Number 3,34,23,11
2024-10-19,1,Bed Number 1,72,29,43
2024-10-19,2,Bed Number 2,46,15,31
2024-10-19,3,Bed Number 3,87,39,48
2024-10-20,1,Bed Number 1,93,45,48
2024-10-20,2,Bed Number 2,21,19,2
2024-10-20,3,Bed Number 3,56,53,3
2024-10-21,1,Bed Number 1,79,9,70
2024-10-21,2,Bed Number 2,59,33,26
2024-10-21,3,Bed Number 3,33,30,3
2024-10-22,1,Bed Number 1,51,48,3
2024-10-22,2,Bed Number 2,65,32,33
2024-10-22,3,Bed Number 3,65,59,6
2024-10-23,1,Bed Number 1,46,4,42
2024-10-23,2,Bed Number 2,20,6,14
2024-10-23,3,Bed Number 3,79,35,44
2024-10-24,1,Bed Number 1,62,25,37
2024-10-24,2,Bed Number 2,70,36,34
2024-10-24,3,Bed Number 3,62,5,57
2024-10-25,1,Bed Number 1,65,63,2
2024-10-25,2,Bed Number 2,28,0,28
2024-10-25,3,Bed Number 3,21,1,20
2024-10-26,1,Bed Number 1,52,10,42
2024-10-26,2,Bed Number 2,63,32,31
2024-10-26,3,Bed Number 3,78,0,78
2024-10-27,1,Bed Number 1,83,19,64
2024-10-27,2,Bed Number 2,20,5,15
2024-10-27,3,Bed Number 3,94,1,93
2024-10-28,1,Bed Number 1,25,6,19
2024-10-28,2,Bed Number 2,17,9,8
2024-10-28,3,Bed Number 3,77,72,5
2024-10-29,1,Bed Number 1,18,18,0
2024-10-29,2,Bed Number 2,74,53,21
2024-10-29,3,Bed Number 3,88,46,42
2024-10-30,1,Bed Number 1,72,15,57
2024-10-30,2,Bed Number 2,59,25,34
2024-10-30,3,Bed Number 3,19,3,16
2024-10-31,1,Bed Number 1,78,47,31
2024-10-31,2,Bed Number 2,32,0,32
2024-10-31,3,Bed Number 3,60,28,32
2024-11-01,1,Bed Number 1,49,19,30
2024-11-01,2,Bed Number 2,20,10,10
2024-11-01,3,Bed Number 3,38,34,4
2024-11-02,1,Bed Number 1,20,12,8
2024-11-02,2,Bed Number 2,39,12,27
2024-11-02,3,Bed Number 3,17,17,0
2024-11-03,1,Bed Number 1,69,7,62
2024-11-03,2,Bed Number 2,67,26,41
2024-11-03,3,Bed Number 3,21,14,7
2024-11-04,1,Bed Number 1,54,41,13
2024-11-04,2,Bed Number 2,35,32,3
2024-11-04,3,Bed Number 3,51,7,44
